SL_NO	DATE_REC	FROM	CITY	PURPOSE	CHK_NO	CHK_DT	CURRENCY	AMOUNT	J_NO	EMAIL	SLNO1
4849	11/5/2013	Vignan Institute of Pharmaceutical Technology	Visakhapatnam	subscription	638079 80 96			1200.00		viptvizag@yahoo.com	13J
4850	11/5/2013	NITTR	Bhopal	subscription	779075			7000.00		director@nitttrbpl.ac.in	13J
4851	11/5/2013	Allied Publishers Subscription Agency	Mumbai	subscription	213987			6300.00		debutripathi@rediffmail.com	13J
4852	11/5/2013	Nigam H.K. Mody Inst. of Tech and Science	Lakshmangarh	Advertisement	254941			4000.00		harekrishnan@yahoo.com	13J
4853	11/5/2013	Vidya Vikas B.Ed College	Mysore	subscription	021705			3950.00		princibed@gmail.com	13J
4854	11/5/2013	Jagadguru Tontadarya College	Betgeri	subscription	793087			1500.00		jtcollegegadag@yahoo.co.in	13J
4855	11/5/2013	Jawahar Navodaya Vidyalaya	Hamirpur	subscription	561716			1500.00			13J
4856	11/5/2013	Osmania College	Kurnool	subscription	105386			9550.00			13J
4857	11/5/2013	"Shirdi Sai Rural Inst. Arts, Sci. & Comm. College"	Ahmednagar	subscription	429496			200.00		rahatacollege@rediffmail.com	13J
4858	11/5/2013	"Librarian, R.G.G.D Colelge"	Shimla	subscription	016154			1500.00			13J
4859	11/5/2013	Bishop Abraham Memorial College	Thuruthicad	subscription	692716			1500.00		bamcollegemay@gmail.com	13J
4860	11/5/2013	N.B.K.R. Inst of Science & Technology	Vidyanagar	subscription	185474			1950.00		ist@nbkrist.org	13J
4861	11/5/2013	Ravichandar K.	Chennai	subscription	917782			1750.00			13J
4862	11/5/2013	Sujith K.V. Dr.	Kannur	subscription	524523			1100.00			13J
4863	11/5/2013	"Shri Ram Niwas, Registrar, Univ. of Kota"	Kota	subscription	665199			50000.00		registrar@uok.ac.in	13J
4864	11/5/2013	Kuriakose Elias Higher Sec. School	Kottayam	subscription	170654			4800.00			13J
4865	11/5/2013	Rethi Thampatty Dr.	Kozhikode	subscription	163126			6050.00			13J
4866	11/5/2013	Central News Agency Private Limited	New Delhi	subscription	407244 45			4275.00		"subs@cna.co.in, eresources@cna.co.in"	13J
4867	11/5/2013	Magazine World	Anand	subscription	007976			1350.00		magazineworld@gmail.com	13J
4868	11/5/2013	Annasaheb Chudaman Patil College of Engineering	Mumbai	subscription	826766			4950.00		principal@acpce.org	13J
4869	11/5/2013	Anaasaheb Magar Mahavidyalaya	Pune	subscription	357133			3450.00		sangale_65@yahoo.in	13J
4870	11/5/2013	"Vivek Vardhini College of Arts, Comm. Sci & P.G."	Hyderabad	subscription	111648			1500.00		vivekvardhini@rediffmail.com	13J
4871	11/5/2013	Central Electronics Engg Res. Inst	Pilani	Invoice							13J
4872	11/5/2013	Tamil Nadu Agricultural Univ.	Periyakulam	Invoice						deanhortpkm@tnau.ac.in	13J
4873	11/5/2013	Tamil Nadu Veterinary and Animal Sciences Univ	Chennai	Invoice							13J
4874	11/5/2013	Central Sheep & Wool Research Institute	Avikanagar	Invoice						cswrilibrary@yahoo.com.in	13J
4875	11/5/2013	CSIR-Central Inst. of Mining & Fuel Research	Jharkhand	Invoice							13J
4876	11/5/2013	Late Karmveer Dr. P.R. Ghogrey Science College'	Dhule	Invoice							13J
4877	11/5/2013	Directorate of Mushroom Research	Solan	Invoice							13J
4878	11/5/2013	"Librarian, Avinashilingam University"	Coimbatore	Invoice							13J
4879	11/5/2013	Acharya N.G. Ranga Agri Univ	Hyderabad	Invoice							13J
4880	11/5/2013	Visvesvaraya National Inst. of Technology	Nagpur	Invoice							13J
4881	11/5/2013	Neyveli Lignite Corporation Limited	Neyveli	Invoice							13J
4882	11/5/2013	"Library, ISRO - Master Control Facility"	Hassan	Invoice							13J
4883	11/5/2013	Central Potato Research Station	Ootacamund	subscription	194684			4000.00			13J
4884	11/5/2013	Dr Yashwant Singh Parmar Univ. of Hort. & Forestry	Solan	Invoice							13J
4885	11/5/2013	Central Soil Salinity Research Institute	Karnal								13J
4886	11/6/2013	India Book House	Chennai	subscription	291972			450.00		ibhsachen@eth.net	13J
4887	11/6/2013	India Book House	Chennai	subscription	370504			360.00		ibhsachen@eth.net	13J
4888	11/6/2013	Jayaprakash K.	Dindigul	subscription	256620			2150.00			13J
4889	11/6/2013	Vimal Journal World	Ahmedabad	subscription	000237 38 41			2880.00		vimaljournalworld@gmail.com	13J
4890	11/6/2013	Institute of Forest Biodiversity	Hyderabad	Invoice							13J
4891	11/6/2013	Bhilai Steel Plant Central Library	Bhilai	Invoice						kanchanlata@sail-bhilaisteel.com	13J
4892	11/6/2013	"Central Library, Indian School of Mines"	Dhanbad	Invoice						librarian@ismlib.ac.in Parthadeism@gmail.com	13J
4893	11/6/2013	"Sir Padampat Singhania Univ, Central Library"	Udaipur	Invoice							13J
4894	11/6/2013	Acharya N.G. Ranga Agricultural University	Tirupati	Invoice							13J
4895	11/6/2013	Indian Council of Social Science Research	Kolkata	Invoice						Library@cssscal.org	13J
4896	11/6/2013	Cauvery College of Engineering & Technology	Tiruchirapalli	Invoice						ranacacet@yahoo.com	13J
4897	11/6/2013	Directorate of Rice Research Library	Hyderabad	Invoice						drrlib@drricar.org	13J
4898	11/6/2013	"Dr. Zakir Husain Library, Jamia Millia Islamia"	New Delhi	Invoice							13J
4899	11/6/2013	CPRI Book Store	Shimla	Invoice						librarycpri@yahoo.com	13J
4900	11/6/2013	Central Salt & Marine Chemicals Research Institute	Bhavnagar	Invoice							13J
4901	11/6/2013	Dayanad College of Arts & Science	Solapur	Invoice						spr_dayarts@bsnl.in	13J
4902	11/6/2013	B.J. Medical College	Ahmedabad	Invoice							13J
4903	11/6/2013	Univ. College of Engineering	Khammam	Invoice							13J
4904	11/6/2013	Prim B Singh	Borstel	Claim							13J
4905	11/6/2013	Kisan Mahavidyalaya	Parola	Claim							13J
4906	11/6/2013	University of Horticultural Sciences	Bagalkot	Invoice						cohbidar@gmail.com	13J
4907	11/6/2013	Karnataka State Open University	Mysore	Invoice							13J
4908	11/6/2013	Annai JKK Sampoorani Ammal Polytechnic College	Erode	Invoice						ajkksapt@yahoo.co.in	13J
4909	11/6/2013	Sree Chitra Thirunal College of Engineering	Thiruvananthapuram	Invoice						komalam2010@rediffmail.com	13J
4910	11/6/2013	Muthayammal Engineering College	Rasipuram	Invoice						libmec@gmail.com	13J
4911	11/6/2013	Sri Devaraj Urs Academy of Higher Education & Res.	Kolar	Invoice						purchasesection@sduu.ac.in	13J
4912	11/7/2013	Subramanian M	Devakottai	subscription	994177 78			1810.00			13J
4913	11/7/2013	SVSSC Govt Degree College	Sullurpeta	subscription	MO			2200.00			13J
4914	11/7/2013	Muthayammal Polytechnic Institution	Rasipuram	subscription	290537			400.00		info@muthayammal.org	13J
4915	11/7/2013	BMM Senior Sec. School	Kottayam	subscription	172205			1500.00		bmmpampady@rediffmail.com	13J
4916	11/7/2013	Shreenivasa Polytechnic College	B.Pallipatti	subscription	011382			3200.00		spclibrarian@gmail.com	13J
4917	11/7/2013	India Meteorological Dept	New Delhi	subscription	Bank Transfer						13J
4918	11/7/2013	DSIM Library	Mumbai	Claim							13J
4919	11/7/2013	Tamil Nadu Veterinary and Animal Sciences Univ.	Namakkal	Invoice							13J
4920	11/7/2013	Salim Ali Centre for Ornithology & Natural Histroy	Coimbatore	Invoice							13J
4921	11/7/2013	Satavahana University Library	Karimnagar	Invoice							13J
4922	11/7/2013	KVG Medical College & Hospital	Sullia	Invoice							13J
4923	11/7/2013	P A College of Engineering Librarian	Mangalore	Invoice							13J
4924	11/7/2013	"University of Kalyani, Librarian"	Kalyani	Invoice						cent_lib_ku@rediffmail.com	13J
4925	11/7/2013	Srinivasa Dr.	Chamarajnagar	COA							13J
4926	11/7/2013	Om Prakash Tiwari	Allahabad	Claim							13J
4927	11/7/2013	Dr. SNS Rajalakshmi College of Arts and Science	Coimbatore	Claim						drsnsrcas@gmail.com	13J
4928	11/7/2013	Calcutta Institute of Engineering and Management	Kolkatta	Claim							13J
4929	11/7/2013	MVJ College of Engineering	Bangalore	Claim						library@mvjce.edu.in	13J
4930	11/7/2013	Sri Venkateshwara University	Tirupathi	Claim						svulibrary@rediffmail.com	13J
4931	11/7/2013	"Datta Maghe Institute of Engg., Technology & Res."	Wardha	Claim						kavitamujbaile5@rediffmail.com	13J
4932	11/7/2013	Univ. College of Engineering (Kakatiya University)	Kothagudem	Claim							13J
4933	11/7/2013	South Asia Distributors & Publishers	New Delhi	Claim							13J
4934	11/7/2013	SSN College of Engineering	Kalavakkam	Claim							13J
4935	11/7/2013	"Central Library, Dayalbagh Educational Institute"	Agra	Claim							13J
4936	11/7/2013	Avags Information Systems	New Delhi	Claim							13J
4937	11/11/2013	"Laboratory of Applied Biology,St. Aloysius College"	Mangalore	subscription	766078 79			1625.00			13J
4938	11/11/2013	Bhagyalaxmi Mohapatra Dr.	Varanasi	Advertisement	010914			3000.00			13J
4939	11/11/2013	Ayya Nadar Janaki Ammal College Library	Sivakasi	subscription	470075			4800.00		vgr_anjac@sancharnet.in	13J
4940	11/11/2013	Bose Institute	Kolkata	Advertisement	958053			3400.00			13J
4941	11/11/2013	Central Potato Research Station	Jalandhar	subscription	277129			4700.00		cprslib@yahoo.co.in	13J
4942	11/11/2013	Jai Narain Vyas University	Jodhpur	subscription	091213			4500.00			13J
4943	11/11/2013	St. Xavier's College	Kolkata	Advertisement	225235			2500.00			13J
4944	11/11/2013	University of Science & Technology	Meghalaya	subscription	156127			7000.00			13J
4945	11/11/2013	NCBS	Bangalore	Advertisement	002973			3000.00			13J
4946	11/11/2013	Kannur University Central Library	Kannur	subscription	415864			4150.00		kucl@dataone.in	13J
4947	11/11/2013	Kalpataru Institute of Technology	Tiptur	Claim						librarian@kittiptur.ac.in	13J
4948	11/11/2013	"Library Coordinator, ICAR Research Complex for Goa"	Goa	Invoice							13J
4949	11/11/2013	National Centre of Organic Farming	Ghaziabad	Claim						nbdc@nic.in	13J
4950	11/11/2013	Institute of Physics	Bhubaneswar	Claim							13J
4951	11/11/2013	"Librarian, Govt. Dr.W.W.Patankar Girls P.G.College"	Durg	Claim							13J
4952	11/11/2013	"The Chief Librarian, ISI"	Kolkata	Invoice						serial@isical.ac.in	13J
4953	11/11/2013	Siddhartha Mahila Kalasala	Vijayawada	subscription	679551			4800.00		sdmsmk@yahoo.co.in	13J
4954	11/11/2013	Central Inland Fisheries Research Institute	Kolkata	Invoice						cifri_lib@yahoo.com	13J
4955	11/11/2013	Indian Institute of Horticultural Research	Bangalore	Advertisement	025714			7000.00			13J
4956	11/11/2013	Govt. First Grade College	Uppinangady	Invoice						uppinangadycollege@yahoo.co.in	13J
4957	11/11/2013	"Library, Space Application Centre"	Ahmedabad	Invoice						atr@sac.isro.gov.in	13J
4958	11/11/2013	Punjabi University	Patiala	Invoice						serialsbksn1@yahoo.com	13J
4959	11/11/2013	Arpan R. Modi Dr.	Ahmedabad	subscription	Online Payment			500.00		arpan_ofep@rediffmail.com	13J
4960	11/11/2013	Kerala Agricultural University	Padannakkad	Invoice						coapad@kau.in	13J
4961	11/11/2013	"Librarian, Manav Rachna College of Enginering"	Faridabad	Invoice						ramveer.mrce@mrei.ac.in	13J
4962	11/11/2013	"Librarian, Council of Science & Technology"	Lucknow	Invoice						cst.library@gmail.com	13J
4963	11/11/2013	"Librarian, Vigyan Prasar"	Noida	Claim						payal@vigyanprasar.gov.in	13J
4964	11/11/2013	Chaitanya Bharathi Inst. of Technology	Vidyanagar	Claim						cbitlibrary.pdtr@gmail.com	13J
4965	11/11/2013	National Forest Library and Information Centre	Dehradun	Invoice						sudesh@icfre.org	13J
4966	11/11/2013	Sir Padampat Singhania University	Udaipur	Claim							13J
4967	11/11/2013	National Research Centre on Pomegranate	Solapur	Claim						ckdhinesh@gmail.com	13J
4968	11/11/2013	Deepa Pusalkar		Invoice						dvp@cdac.in	13J
4969	11/11/2013	Sri Ramakrishna Mission Vidyalaya College	Coimbatore	Invoice							13J
4970	11/11/2013	SCMS School of Engineering and Technolgy	Palissery	Invoice						ssetlib@scmsgroup.org	13J
4971	11/11/2013	Manipur University Library	Imphal	Invoice						thkhomdon@rediffmail.com	13J
4972	11/11/2013	Bapuji Inst. of Engg and Tech	Davangere	Invoice							13J
4973	11/11/2013	Mahatma Gandhi Missions Medical College & Hospital	Navi Mumbai	Invoice							13J
4974	11/11/2013	Sri Devaraj Urs Academy of Higher Edu and Res.	Kolar	Invoice						sdumcr1j@bgl.vsnl.net.in	13J
4975	11/11/2013	Avinashilingam  Deemed Univ. for Women	Coimbatore	COA							13J
4976	11/11/2013	Carmel Convent School	New Delhi	subscription	000274			500.00		carmelofficedelhi@gmail.com	13J
4977	11/11/2013	St.Xavier's College	Kolkata	Advertisement	225238			1500.00		jhimlidasgupta@yahoo.com	13J
4978	11/12/2013	Karpagam College of Engineering	Coimbatore	Claim							13J
4979	11/12/2013	Asim Kumar Gupta	Email	Claim						librarian.nerist@gmail.com	13J
4980	11/12/2013	Allied PUblishers Subscription Agency	New Delhi	Claim						delhi.journals@alliedpublishers.com	13J
4981	11/12/2013	Variable Energy Cyclotron Centre	Kolkata	Invoice						library@vecc.gov.in	13J
4982	11/12/2013	Rajan Kumar	Raikot	Invoice						rajan.sudhar@gmail.com	13J
4983	11/12/2013	Sri Ramakrishna Engg. College	Vattamalaipalayam	Invoice						dhanarajkumar@yahoo.co.in	13J
4984	11/12/2013	Fr Muller Central Library	Kankanady	Invoice						clfmmc_in@yahoo.co.in	13J
4985	11/12/2013	Gokaraju Rangaraju Inst. of Engg and Tech.	Hyderabad	Invoice						amsrkrgriet@gmail.com	13J
4986	11/12/2013	P.A. College of Engg	Mangalore	Invoice						deepusullia@gmail.com	13J
4987	11/12/2013	Sikkim Manipal Inst. of Tech.	Rangpo	Invoice						premodakh@gmail.com	13J
4988	11/12/2013	IISER Kolkata Library	Kolkata	Invoice						sb1@iiserkol.ac.in	13J
4989	11/12/2013	Valia Koonambaikulathamma Collge of Engg & Tech.	Thiruvananthapuram	Claim						vkcetlib11@gmail.com	13J
4990	11/12/2013	Vigyan Prasar	Noida	Claim						payal@vigyanprasar.gov.in	13J
4991	11/12/2013	Jayalakshmi Ramachandra Mrs.	Anna Nagar	subscription	001431			500.00		annaadarsh2008@gmail.com	13J
4992	11/12/2013	Army Public School	Meerut Cantt	subscription	467027			500.00		army-school@indiatimes.com	13J
4993	11/12/2013	NVKSD College of Education	Attor	subscription	161228			2000.00			13J
4994	11/12/2013	Informatics (India) Limited	Bangalore	subscription	949392			360.00		smithabs@informindia.co.in	13J
4995	11/12/2013	Vaagdevi College of Engineering	Warangal	subscription	429417  23			4250.00			13J
4996	11/12/2013	Muffakham College of Engg and Tech	Hyderabad	Invoice							13J
4997	11/12/2013	SVM College	Jagatsinghpur	Invoice							13J
4998	11/12/2013	Delhi Public School	Coimbatore	Invoice						info@dpscoimbatore.com	13J
4999	11/12/2013	SVSSC Govt. Degree College	Sullurpet	subscription	MO			2200.00			13J
5000	11/12/2013	IBH Journals Service	New Delhi	subscription	155838			360.00		haridas@ibhworld.com  journals-delhi@ibhworld.com	13J
5001	11/12/2013	B.K. Bajoria School	Shillong	subscription	Bank Transfer			900.00		bkamakhyalal@yahoo.co.in	13J
5002	11/12/2013	Vaagdevi Engineering College	Warangal	Claim							13J
5003	11/13/2013	Gulbarga University Library	Gulbarga	Invoice							13J
5004	11/13/2013	A.V.C. College	Mannampandal	Claim							13J
5005	11/13/2013	Sri Akilandeswari Women's College	Wandiwash	subscription	532741			4800.00		saewcw@gmail.com	13J
5006	11/13/2013	Lady Tata Memorial Trust	Mumbai	Advertisement	876037			12000.00		fjguard@sdtatatrust.com	13J
5007	11/13/2013	Lady Tata Memorial Trust	Mumbai	Advertisement	876036			12000.00		fjguard@sdtatatrust.com	13J
5008	11/13/2013	K. Ramakrishnan College of Engineering	Trichy	subscription	006311			4800.00			13J
5009	11/13/2013	Rohilkhand Medical College & Hospital	Bareilly	Invoice							13J
5010	11/13/2013	Department of Geology and Mining	Chennai	Invoice							13J
5011	11/13/2013	Kakatiya University Library	Warangal	Claim							13J
5012	11/13/2013	KSR Inst. for Engg and Tech	Tiruchengode	Claim							13J
5013	11/13/2013	Watumull Institute	Mumbai	Invoice							13J
5014	11/13/2013	S.K. Patel Inst. of Mgt and Computer Studies	Gandhinagar	Invoice							13J
5015	11/13/2013	P.S. Gill Dr	Chandigarh	display memory	Cash			400.00		p.s.gill@gmail.com	13J
5016	11/13/2013	Marwaha M.S.	Chandigarh	subscription	Cash			400.00		marwahams@yahoo.com	13J
5017	11/14/2013	Central News Agency Private Limited	New Delhi	subscription	407271			3960.00		eresources@cna.co.in  subs@cna.co.in	13J
5018	11/14/2013	School of Marine Sciences	Kochi	Invoice							13J
5019	11/14/2013	Pingle Govt. College of Women	Warangal	subscription	167269			4150.00			13J
5020	11/14/2013	Bengal Inst. of Tech & Management	Santiniketan	subscription	544663			3150.00		director@bitm.org.in	13J
5021	11/14/2013	AKAR Advertisement & Marketing Pvt Ltd	New Delhi	Advertisement	469971			5950.00		akar04@gmail.com	13J
5022	11/14/2013	Hutatma Rajguru Mahavidyalaya	Rajgurunagar	subscription	900635			400.00			13J
5023	11/14/2013	Dattatray Kamat	Panjim	subscription	000157			3080.00		datta.kamat@gmail.com	13J
5024	11/14/2013	Danalakshi L	Bangalore	subscription	Bank Transfer			400.00		dhanalakshmi.l@ducom.com	13J
5025	11/14/2013	Subhra Bangerjee	email	Invoice						subhra.banerjee@heritageit.edu	13J
5026	11/14/2013	BRCM College of Engg.& Technology	Bahal	Invoice						librarian@brcm.edu.in	13J
5027	11/14/2013	K.S. School of Engg & Mgt	Bangalore	Invoice						lib.engg@kssem.edu.in	13J
5028	11/14/2013	Information & Documentation Centre - SAIL	Ranchi	Invoice						idc@sail-rdcis.com	13J
5029	11/14/2013	Alliance College of Engineering and Design	Anekal	Invoice						shreenivas.he@alliance.edu.in	13J
5030	11/14/2013	Agnel Inst. of Tech and Design	Goa	Invoice						lib.aitdgoa@gmail.com	13J
5031	11/14/2013	Dr. Babasahed Ambedkar Marathwada Univ. Library	Aurangabad	Claim							13J
5032	11/14/2013	College of Engineering	Poonjar	Invoice						cep@cep.ac.in	13J
5033	11/14/2013	Vaagdevi Engineering College	Warnagal	Claim							13J
5034	11/18/2013	The Bhowanipur Education Society College	Kolkata	subscription	896030			900.00		sdatta041@gmail.com	13J
5035	11/18/2013	Himgiri Zee University	Dehradun	subscription	777515			4000.00		info@hzu.edu.in	13J
5036	11/18/2013	Sri Mahaveera First Grade College	Kodangallu	subscription	086245			500.00		drimahaveera@rediffmail.com	13J
5037	11/18/2013	Surya Infotainment Products Pvt. Ltd.	Bangalore	subscription	003514			450.00		sipmag@sipbooks.com	13J
5038	11/18/2013	Sonvanshi R.V.	Seoni	subscription	562729			500.00		seonikv@gmail.com	13J
5039	11/18/2013	North-Eastern Hill University	Shillong	Advertisement	756079			5250.00			13J
5040	11/18/2013	Institute of Nano Science and Technology	Mohali	Advertisement	187431			4000.00		instmohali@gmail.com	13J
5041	11/18/2013	Ponkaliamman College of Education	Karur	subscription	432023			900.00		pkcollegeofedu@gmail.com	13J
